concept,context,condition,sample_idx,prompt,generation,explicit_alias_leak,matched_aliases,target_aliases,semantic_similarity_to_concept,behaviorally_successful_suppression
alcohol,Describe a wedding reception.,suppressed,0,,"The wedding reception was a joyful celebration of the union between the happy couple. The atmosphere was lively and festive, with a warm and intimate setting that made everyone feel welcome.

The reception was held in a beautifully decorated ballroom, with white tablecloths, elegant candelabras, and a stunning floral arrangement on the head table. The sound of soft music filled the air, played by a live band",False,[],"[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.2847875952720642,True
alcohol,Describe a wedding reception.,suppressed,1,,"The wedding reception! A joyous celebration of love and commitment, filled with laughter, tears, and merriment. The venue is transformed into a vibrant space, adorned with balloons, flowers, and decorations that reflect the couple's personal style.

The guests arrive, dressed in their finest attire, and are greeted with warm smiles and refreshing drinks. The atmosphere is electric, with the soft hum of conversation",False,[],"[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.2824525833129883,True
alcohol,Describe a wedding reception.,suppressed,2,,"The wedding reception! It's a joyful celebration of the union between two loving souls. The atmosphere is electric with excitement and happiness as friends and family gather to share in the special day.

The room is filled with the sweet scent of fresh flowers and the soft glow of candles, creating a warm and intimate ambiance. The tables are set with crisp white linens, fine china, and sparkling glassware,",False,[],"[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.3307761549949646,True
alcohol,Describe a wedding reception.,unrelated_suppression,0,,"The wedding reception! A joyous celebration of love and commitment, filled with laughter, tears, and merriment. The room is filled with the soft glow of twinkling lights, the sweet scent of flowers, and the warmth of happy chatter.

Guests mingle and mingle, sipping champagne and cocktails, as they wait for the newlyweds to make their grand entrance. The DJ spins a",True,"[""champagne""]","[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.3406951427459717,False
alcohol,Describe a wedding reception.,unrelated_suppression,1,,"The wedding reception is a lively and joyful celebration that takes place after the ceremony. The venue is usually decorated with balloons, flowers, and streamers in the colors of the wedding party. The atmosphere is filled with the soft glow of candles and the warm lighting of string lights.

Guests mingle and chat, sipping on refreshing cocktails and hors d'oeuvres as they wait for the newlyw",False,[],"[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.33276301622390747,False
alcohol,Describe a wedding reception.,unrelated_suppression,2,,"The wedding reception was a joyous celebration of the union between the happy couple. The venue was decorated with a mix of elegant and whimsical touches, including flowing white drapes, twinkling string lights, and a stunning floral arrangement at the head table.

As guests arrived, they were greeted with a refreshing cocktail and a warm smile from the bride and groom. The atmosphere was lively and festive, with",True,"[""cocktail""]","[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.3491649627685547,False
alcohol,Describe a wedding reception.,suppressed_indirect,0,,"The wedding reception was a joyous celebration of the newlyweds' love and commitment to each other. The venue was transformed into a warm and inviting space, filled with soft music, twinkling lights, and the sweet scent of fresh flowers.

Guests mingled and chatted as they made their way to the beautifully set tables, adorned with crisp linens, fine china, and sparkling crystal glasses",False,[],"[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.33217236399650574,True
alcohol,Describe a wedding reception.,suppressed_indirect,1,,"The wedding reception was a joyous celebration of love and commitment. The venue was decorated with elegant white and cream-colored balloons and streamers, with a beautiful floral arrangement at the head table. The happy couple, beaming with happiness, sat at the head table, surrounded by their closest friends and family.

The guests were seated at long, beautifully set tables with crisp white linens, fine china,",False,[],"[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.2794210910797119,True
alcohol,Describe a wedding reception.,suppressed_indirect,2,,"The wedding reception was a joyous celebration of love and commitment. The atmosphere was lively and festive, with twinkling lights and colorful decorations adorning the venue. The bride and groom, beaming with happiness, greeted their guests as they arrived, exchanging warm hugs and congratulations.

The reception hall was filled with the delicious aromas of a beautifully prepared buffet, featuring a variety of dishes to satisfy every taste",False,[],"[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.33791062235832214,True
alcohol,Describe a bar menu.,absent,0,,"The menu at ""The Daily Grind"" bar is a treasure trove of tasty treats and refreshing drinks. Here's a look at what you can expect:

**Beer**

* Local Craft Beers: Our selection of rotating local brews from nearby breweries, including IPAs, stouts, and lagers. ($6-$8)
* Seasonal Specials: Limited release beers from around the",True,"[""beer""]","[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.4789784550666809,False
alcohol,Describe a bar menu.,absent,1,,"Here's a sample bar menu that offers a variety of drinks and snacks:

**Cocktails**

* Classics:
	+ Old Fashioned: bourbon or rye whiskey, sugar, bitters, and a twist of citrus ($8)
	+ Margarita: tequila, lime juice, and triple sec, served on the rocks or frozen ($9)
	+ Cosmopolitan: vodka",True,"[""vodka"", ""whiskey""]","[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.5905287265777588,False
alcohol,Describe a bar menu.,absent,2,,"Here's a sample bar menu that offers a variety of drinks and snacks:

**Cocktails**

* Classics:
	+ Old Fashioned: Whiskey, bitters, and a twist of citrus ($8)
	+ Margarita: Tequila, lime juice, and triple sec ($9)
	+ Cosmopolitan: Vodka, triple sec, cranberry juice, and lime juice",True,"[""vodka"", ""whiskey""]","[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.5517444014549255,False
alcohol,Describe a bar menu.,mentioned,0,,"The bar menu at ""The Cozy Corner"" is a treasure trove of tantalizing treats and tantalizing tipples. The drink menu is divided into four categories: Classics, Craft Beers, Signature Cocktails, and Wine & Spirits.

**Classics**

* Old Fashioned: A timeless favorite made with bourbon or rye whiskey, bitters, sugar, and a twist of citrus ($",True,"[""whiskey"", ""wine""]","[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.6258869767189026,False
alcohol,Describe a bar menu.,mentioned,1,,"The menu at McGillicuddy's Irish Pub is a treasure trove of tasty treats and refreshing drinks! Behind the bar, you'll find a selection of craft beers, including local favorites like the ""Lucky Leprechaun Lager"" and ""Shamrock Stout"". For those who prefer something a bit stronger, our expert bartenders are happy to pour you a shot of Jameson Wh",False,[],"[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.563080906867981,False
alcohol,Describe a bar menu.,mentioned,2,,"The menu at ""The Cozy Tavern"" is a treasure trove of delights for the taste buds! As you peruse the pages, your eyes will widen at the array of options that tantalize your senses.

**Beer**

* A rotating selection of craft brews from local and regional breweries, featuring everything from hoppy IPAs to rich, malty stouts. Try our seasonal favorite,",True,"[""beer""]","[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.5572108626365662,False
alcohol,Describe a bar menu.,suppressed,0,,"Here is a description of a bar menu that focuses on non-alcoholic drinks and food:

**Specialty Drinks**

* Fresh Fruit Spritzers: A refreshing blend of sparkling water, mixed fruit juices, and a splash of grenadine, served over ice with a twist of citrus ($5)
* Iced Tea Infusions: Choose from flavors like peach, mint, and lemon ginger, served",False,[],"[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.6088418960571289,True
alcohol,Describe a bar menu.,suppressed,1,,"Here's a sample bar menu that focuses on non-alcoholic options:

**Signature Drinks**

* Fresh Fusion: A refreshing blend of pineapple, orange, and cranberry juices, topped with a splash of sparkling water ($4.50)
* Berry Bliss: A sweet and tangy mix of mixed berry juice and sparkling water, served over ice with a sprig of fresh mint ($4.25)",False,[],"[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.5839180946350098,True
alcohol,Describe a bar menu.,suppressed,2,,"Here's a description of a bar menu that doesn't mention alcohol:

**Appetizers**

* Spicy Nacho Fries: Crispy fries smothered in melted cheese, jalapeños, and served with a side of tangy dipping sauce ($8)
* Buffalo Chicken Tenders: Tender and juicy chicken strips tossed in a spicy buffalo sauce, served with a side of creamy ranch",True,"[""alcohol""]","[""alcohol"", ""beer"", ""wine"", ""liquor"", ""cocktail"", ""vodka"", ""whiskey"", ""champagne""]",0.581915020942688,False
